Datetime,YEAR,MONTH,DAY,SST,Temperature
2017-07-27,2017.0,7.0,27.0,13.554545454545455,10.564041666666666
2017-07-28,2017.0,7.0,28.0,11.778472222222225,9.902833333333335
2017-07-29,2017.0,7.0,29.0,10.926388888888884,9.886104166666666
2017-07-30,2017.0,7.0,30.0,12.0,10.517437500000002
2017-07-31,2017.0,7.0,31.0,13.151048951048953,10.87475
2017-08-01,2017.0,8.0,1.0,13.315384615384614,11.130979166666664
2017-08-02,2017.0,8.0,2.0,13.965277777777779,11.5595
2017-08-03,2017.0,8.0,3.0,14.25,11.744875
2017-08-04,2017.0,8.0,4.0,14.486111111111107,11.953062499999994
2017-08-05,2017.0,8.0,5.0,14.326388888888893,12.029645833333333
2017-08-06,2017.0,8.0,6.0,14.463888888888887,12.419333333333327
2017-08-07,2017.0,8.0,7.0,14.335416666666667,12.106812499999995
2017-08-08,2017.0,8.0,8.0,14.670138888888893,11.611395833333333
2017-08-09,2017.0,8.0,9.0,14.827464788732396,11.698812499999995
2017-08-10,2017.0,8.0,10.0,14.056028368794324,11.6413125
2017-08-11,2017.0,8.0,11.0,12.664788732394367,11.416458333333336
2017-08-12,2017.0,8.0,12.0,12.107638888888893,11.168916666666668
2017-08-13,2017.0,8.0,13.0,11.607638888888884,11.0165
2017-08-14,2017.0,8.0,14.0,11.295138888888893,10.683458333333334
2017-08-15,2017.0,8.0,15.0,11.23125,11.060041666666667
2017-08-16,2017.0,8.0,16.0,11.385314685314688,11.350104166666668
2017-08-17,2017.0,8.0,17.0,11.54055944055944,11.622375
2017-08-18,2017.0,8.0,18.0,12.220833333333335,11.716333333333333
2017-08-19,2017.0,8.0,19.0,13.235416666666667,11.516250000000005
2017-08-20,2017.0,8.0,20.0,12.869230769230768,11.862729166666664
2017-08-21,2017.0,8.0,21.0,13.522916666666667,11.733666666666654
2017-08-22,2017.0,8.0,22.0,13.571014492753624,11.748104166666673
2017-08-23,2017.0,8.0,23.0,14.24195804195804,12.178187499999998
2017-08-24,2017.0,8.0,24.0,13.222222222222221,12.128291666666666
2017-08-25,2017.0,8.0,25.0,13.081118881118881,11.709604166666667
2017-08-26,2017.0,8.0,26.0,13.386805555555556,11.178756756756757
2017-08-27,2017.0,8.0,27.0,13.676388888888884,12.209250305292974
2017-08-28,2017.0,8.0,28.0,13.796527777777778,12.304014737926854
2017-08-29,2017.0,8.0,29.0,13.7006993006993,12.228426130902953
2017-08-30,2017.0,8.0,30.0,12.779020979020979,11.50141488556367
2017-08-31,2017.0,8.0,31.0,12.191549295774644,11.03802271283603
2017-09-01,2017.0,9.0,1.0,12.204895104895105,11.048549762328808
2017-09-02,2017.0,9.0,2.0,12.84236111111111,11.551376989724858
2017-09-03,2017.0,9.0,3.0,13.497183098591547,12.067894452918324
2017-09-04,2017.0,9.0,4.0,13.8375,12.336333243854014
2017-09-05,2017.0,9.0,5.0,14.534722222222221,12.886295615902633
2017-09-06,2017.0,9.0,6.0,15.123611111111117,13.350805667194699
2017-09-07,2017.0,9.0,7.0,14.579720279720275,12.92178966306644
2017-09-08,2017.0,9.0,8.0,14.865034965034967,13.146843220045525
2017-09-09,2017.0,9.0,9.0,14.82777777777778,13.117455098974864
2017-09-10,2017.0,9.0,10.0,14.65211267605634,12.97889210865455
2017-09-11,2017.0,9.0,11.0,14.75069444444444,13.056652486128845
2017-09-12,2017.0,9.0,12.0,15.495138888888887,13.643863305686736
2017-09-13,2017.0,9.0,13.0,15.877083333333333,13.945137513482296
2017-09-14,2017.0,9.0,14.0,15.593055555555555,13.72109905713978
2017-09-15,2017.0,9.0,15.0,14.388888888888893,12.771263645653423
2017-09-16,2017.0,9.0,16.0,14.635664335664337,12.965917811493716
2017-09-17,2017.0,9.0,17.0,14.688811188811188,13.00783955249962
2017-09-18,2017.0,9.0,18.0,14.46901408450704,12.834465651037828
2017-09-19,2017.0,9.0,19.0,14.357638888888893,12.746613937742877
2017-09-20,2017.0,9.0,20.0,14.081944444444444,12.52914873684317
2017-09-21,2017.0,9.0,21.0,14.64326241134752,12.97191110257444
2017-09-22,2017.0,9.0,22.0,14.041549295774649,12.497285421140338
2017-09-23,2017.0,9.0,23.0,14.542657342657346,12.89255476473338
2017-09-24,2017.0,9.0,24.0,14.88402777777778,13.161824573213845
2017-09-25,2017.0,9.0,25.0,15.165734265734265,13.384032017842102
2017-09-26,2017.0,9.0,26.0,14.68601398601399,13.00563314507826
2017-09-27,2017.0,9.0,27.0,14.01875,12.47930154973518
2017-09-28,2017.0,9.0,28.0,14.722916666666665,13.034741634652807
2017-09-29,2017.0,9.0,29.0,14.716901408450706,13.02999685519585
2017-09-30,2017.0,9.0,30.0,13.784027777777775,12.294154854762633
2017-10-01,2017.0,10.0,1.0,12.522377622377622,11.298977004653567
2017-10-02,2017.0,10.0,2.0,11.413888888888884,10.424611452569469
2017-10-03,2017.0,10.0,3.0,10.763194444444444,9.91134975674322
2017-10-04,2017.0,10.0,4.0,11.25390070921986,10.298414271834064
2017-10-05,2017.0,10.0,5.0,11.462500000000002,10.462955442652545
2017-10-06,2017.0,10.0,6.0,11.576923076923075,10.553211296232693
2017-10-07,2017.0,10.0,7.0,11.652777777777779,10.613044775263422
2017-10-08,2017.0,10.0,8.0,10.949305555555556,10.058152461632693
2017-10-09,2017.0,10.0,9.0,10.81398601398601,9.95141367205579
2017-10-10,2017.0,10.0,10.0,11.389510489510489,10.405381999001337
2017-10-11,2017.0,10.0,11.0,11.358333333333333,10.38078974961739
2017-10-12,2017.0,10.0,12.0,10.920833333333334,10.035693838869753
2017-10-13,2017.0,10.0,13.0,10.990277777777774,10.090470967559849
2017-10-14,2017.0,10.0,14.0,11.189510489510493,10.247623868373848
2017-10-15,2017.0,10.0,15.0,11.445138888888884,10.449261160480013
2017-10-16,2017.0,10.0,16.0,11.497872340425534,10.4908568141598
2017-10-17,2017.0,10.0,17.0,11.323776223776223,10.353531424599295
2017-10-18,2017.0,10.0,18.0,11.33125,10.35942666942825
2017-10-19,2017.0,10.0,19.0,11.623076923076924,10.589617018685194
2017-10-20,2017.0,10.0,20.0,11.465734265734264,10.465506601233493
2017-10-21,2017.0,10.0,21.0,11.727272727272725,10.671805695130983
2017-10-22,2017.0,10.0,22.0,11.902777777777779,10.810242438547787
2017-10-23,2017.0,10.0,23.0,11.895104895104895,10.804190140412796
2017-10-24,2017.0,10.0,24.0,12.744055944055946,11.473834792796628
2017-10-25,2017.0,10.0,25.0,12.882638888888884,11.583147724365116
2017-10-26,2017.0,10.0,26.0,12.632638888888884,11.385950061080749
2017-10-27,2017.0,10.0,27.0,12.489361702127662,11.272934355355666
2017-10-28,2017.0,10.0,28.0,12.243055555555555,11.078650369129283
2017-10-29,2017.0,10.0,29.0,11.928169014084506,10.830270808418138
2017-10-30,2017.0,10.0,30.0,11.88041958041958,10.792606501450638
2017-10-31,2017.0,10.0,31.0,11.725694444444445,10.670560760388028
2017-11-01,2017.0,11.0,1.0,11.96099290780142,10.856161988981619
2017-11-02,2017.0,11.0,2.0,11.969444444444445,10.862828482090285
2017-11-03,2017.0,11.0,3.0,11.947916666666664,10.84584757219635
2017-11-04,2017.0,11.0,4.0,12.104195804195804,10.96911909515972
2017-11-05,2017.0,11.0,5.0,12.367832167832168,11.177072994623233
2017-11-06,2017.0,11.0,6.0,12.48601398601399,11.270293708175846
2017-11-07,2017.0,11.0,7.0,12.472222222222221,11.259414893806618
2017-11-08,2017.0,11.0,8.0,14.38239436619718,12.766140826857612
2017-11-09,2017.0,11.0,9.0,14.786713286713288,13.085063812247345
2017-11-10,2017.0,11.0,10.0,14.879166666666665,13.157990174205535
2017-11-11,2017.0,11.0,11.0,14.771328671328671,13.072928571429845
2017-11-12,2017.0,11.0,12.0,15.171328671328672,13.38844483268483
2017-11-13,2017.0,11.0,13.0,15.342142857142859,13.523181465878347
2017-11-14,2017.0,11.0,14.0,15.162499999999998,13.38148085926115
2017-11-15,2017.0,11.0,15.0,14.545833333333333,12.895059956493048
2017-11-16,2017.0,11.0,16.0,14.216083916083916,12.634956698289184
2017-11-17,2017.0,11.0,17.0,13.466433566433565,12.043639509363757
2017-11-18,2017.0,11.0,18.0,13.60704225352113,12.154550327488359
2017-11-19,2017.0,11.0,19.0,13.481944444444444,12.055874344960694
2017-11-20,2017.0,11.0,20.0,13.54027777777778,12.101887133060382
2017-11-21,2017.0,11.0,21.0,13.609090909090908,12.156166287853297
2017-11-22,2017.0,11.0,22.0,13.46875,12.045466690509576
2017-11-23,2017.0,11.0,23.0,13.611188811188812,12.157821093419322
2017-11-24,2017.0,11.0,24.0,13.746853146853145,12.264831853355451
2017-11-25,2017.0,11.0,25.0,13.826573426573427,12.327714464864313
2017-11-26,2017.0,11.0,26.0,13.689510489510493,12.219600501217503
2017-11-27,2017.0,11.0,27.0,13.410489510489512,11.99951136093649
2017-11-28,2017.0,11.0,28.0,13.362937062937064,11.962002434773309
2017-11-29,2017.0,11.0,29.0,13.277083333333335,11.894281815324897
2017-11-30,2017.0,11.0,30.0,13.249295774647887,11.872363248760307
2017-12-01,2017.0,12.0,1.0,13.0020979020979,11.677375877417411
2017-12-02,2017.0,12.0,2.0,13.095833333333333,11.75131350944373
2017-12-03,2017.0,12.0,3.0,13.121527777777775,11.771581047059065
2017-12-04,2017.0,12.0,4.0,12.801388888888884,11.519058483797696
2017-12-05,2017.0,12.0,5.0,12.775524475524476,11.498656876286967
2017-12-06,2017.0,12.0,6.0,14.261971830985914,12.671152656655847
2017-12-07,2017.0,12.0,7.0,13.699305555555556,12.227326757760713
2017-12-08,2017.0,12.0,8.0,13.227083333333333,11.854842282668022
2017-12-09,2017.0,12.0,9.0,12.981944444444444,11.661479018391963
2017-12-10,2017.0,12.0,10.0,12.642657342657346,11.393852523772201
2017-12-11,2017.0,12.0,11.0,12.8375,11.547542590716553
2017-12-12,2017.0,12.0,12.0,12.763888888888893,11.489478834305048
2017-12-13,2017.0,12.0,13.0,12.802777777777779,11.520154026371502
2017-12-14,2017.0,12.0,14.0,12.613286713286714,11.370685245847882
2017-12-15,2017.0,12.0,15.0,13.201408450704225,11.83459017522978
2017-12-16,2017.0,12.0,16.0,12.521678321678321,11.298425402798227
2017-12-17,2017.0,12.0,17.0,12.461111111111116,11.250650553216206
2017-12-18,2017.0,12.0,18.0,12.530069930069928,11.305044625062315
2017-12-19,2017.0,12.0,19.0,12.499300699300699,11.280774143427319
2017-12-20,2017.0,12.0,20.0,12.30625,11.128497556237276
2017-12-21,2017.0,12.0,21.0,12.08888888888889,10.95704514343726
2017-12-22,2017.0,12.0,22.0,12.05972222222222,10.934038749387414
2017-12-23,2017.0,12.0,23.0,11.784722222222221,10.717121319774613
2017-12-24,2017.0,12.0,24.0,11.74097222222222,10.682611728699849
2017-12-25,2017.0,12.0,25.0,11.764583333333334,10.701235952454486
2017-12-26,2017.0,12.0,26.0,11.82323943661972,10.747503338476251
2017-12-27,2017.0,12.0,27.0,11.91830985915493,10.822493999161853
2017-12-28,2017.0,12.0,28.0,12.9625,11.646141422358735
2017-12-29,2017.0,12.0,29.0,13.293006993006994,11.90684224923922
2017-12-30,2017.0,12.0,30.0,13.118055555555555,11.768842190624563
2017-12-31,2017.0,12.0,31.0,12.763888888888893,11.489478834305048
2018-01-01,2018.0,1.0,1.0,12.752447552447553,11.480454015060717
2018-01-02,2018.0,1.0,2.0,12.8875,11.586982123373424
2018-01-03,2018.0,1.0,3.0,13.297222222222226,11.910167182645027
2018-01-04,2018.0,1.0,4.0,13.348951048951047,11.95097039766649
